# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	401136	401948	+	WP_003102876.1	WP_003102876.1		formamidopyrimidine-DNA glycosylase			PAO1OR_RS01820	813	270	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	402025	402603	+							PAO1OR_RS01825	579		old_locus_tag=PAO1OR0361
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	402025	402603	+	WP_003084450.1	WP_003084450.1		hypothetical protein			PAO1OR_RS01825	579	192	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	402686	403030	+							PAO1OR_RS01830	345		old_locus_tag=PAO1OR0362
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	402686	403030	+	WP_003084452.1	WP_003084452.1		hypothetical protein			PAO1OR_RS01830	345	114	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	403300	404286	+							PAO1OR_RS01835	987		old_locus_tag=PAO1OR0363
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	403300	404286	+	WP_003112969.1	WP_003112969.1		hypothetical protein			PAO1OR_RS01835	987	328	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	404391	406124	-							PAO1OR_RS01840	1734		old_locus_tag=PAO1OR0364
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	404391	406124	-	WP_003112970.1	WP_003112970.1		gamma-glutamyltranspeptidase			PAO1OR_RS01840	1734	577	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	406252	406503	-							PAO1OR_RS01845	252		old_locus_tag=PAO1OR0365
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	406252	406503	-	WP_003084462.1	WP_003084462.1		4Fe-4S ferredoxin			PAO1OR_RS01845	252	83	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	406624	407103	-							PAO1OR_RS01850	480		old_locus_tag=PAO1OR0366
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	406624	407103	-	WP_003084466.1	WP_003084466.1		phosphopantetheine adenylyltransferase			PAO1OR_RS01850	480	159	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	407255	408850	-							PAO1OR_RS01855	1596		old_locus_tag=PAO1OR0367
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	407255	408850	-	WP_003102870.1	WP_003102870.1		oxidoreductase			PAO1OR_RS01855	1596	531	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	408906	409454	-							PAO1OR_RS01860	549		old_locus_tag=PAO1OR0368
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	408906	409454	-	WP_003084486.1	WP_003084486.1		hypothetical protein			PAO1OR_RS01860	549	182	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	409509	410939	-							PAO1OR_RS01865	1431		old_locus_tag=PAO1OR0369
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	409509	410939	-	WP_003102868.1	WP_003102868.1		coniferyl-aldehyde dehydrogenase			PAO1OR_RS01865	1431	476	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	411228	411875	+							PAO1OR_RS01870	648		old_locus_tag=PAO1OR0370
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	411228	411875	+	WP_003084488.1	WP_003084488.1		transcriptional regulator			PAO1OR_RS01870	648	215	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	411860	412270	-							PAO1OR_RS01875	411		old_locus_tag=PAO1OR0371
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	411860	412270	-	WP_003102866.1	WP_003102866.1		acetyltransferase			PAO1OR_RS01875	411	136	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	412333	413331	-							PAO1OR_RS01880	999		old_locus_tag=PAO1OR0372
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	412333	413331	-	WP_003084490.1	WP_003084490.1		hypothetical protein			PAO1OR_RS01880	999	332	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	413368	413934	-							PAO1OR_RS01885	567		old_locus_tag=PAO1OR0373
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	413368	413934	-	WP_003084491.1	WP_003084491.1		hypothetical protein			PAO1OR_RS01885	567	188	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	413937	414533	-					rsmD		PAO1OR_RS01890	597		old_locus_tag=PAO1OR0374
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	413937	414533	-	WP_003102864.1	WP_003102864.1		hypothetical protein	rsmD		PAO1OR_RS01890	597	198	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	414533	416020	-							PAO1OR_RS01895	1488		old_locus_tag=PAO1OR0375
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	414533	416020	-	WP_003112971.1	WP_003112971.1		hypothetical protein			PAO1OR_RS01895	1488	495	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	416013	417383	-							PAO1OR_RS01900	1371		old_locus_tag=PAO1OR0376
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	416013	417383	-	WP_003112972.1	WP_003112972.1		peptidase M16			PAO1OR_RS01900	1371	456	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	417531	418898	+							PAO1OR_RS01905	1368		old_locus_tag=PAO1OR0377
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	417531	418898	+	WP_003128930.1	WP_003128930.1		signal recognition particle-docking protein FtsY			PAO1OR_RS01905	1368	455	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	418895	419566	+							PAO1OR_RS01910	672		old_locus_tag=PAO1OR0378
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	418895	419566	+	WP_003084505.1	WP_003084505.1		cell division protein FtsE			PAO1OR_RS01910	672	223	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	419566	420573	+							PAO1OR_RS01915	1008		old_locus_tag=PAO1OR0379
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	419566	420573	+	WP_003084508.1	WP_003084508.1		cell division protein FtsX			PAO1OR_RS01915	1008	335	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	420687	421541	+							PAO1OR_RS01920	855		old_locus_tag=PAO1OR0380
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	420687	421541	+	WP_003084510.1	WP_003084510.1		RNA polymerase sigma factor RpoH			PAO1OR_RS01920	855	284	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	421606	422211	+							PAO1OR_RS01925	606		old_locus_tag=PAO1OR0381
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	421606	422211	+	WP_003084511.1	WP_003084511.1		hypothetical protein			PAO1OR_RS01925	606	201	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	422216	422914	-					mtgA		PAO1OR_RS01930	699		old_locus_tag=PAO1OR0382
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	422216	422914	-	WP_023518284.1	WP_023518284.1		monofunctional biosynthetic peptidoglycan transglycosylase	mtgA		PAO1OR_RS01930	699	232	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	422984	423361	+							PAO1OR_RS01935	378		old_locus_tag=PAO1OR0383
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	422984	423361	+	WP_003084513.1	WP_003084513.1		hypothetical protein			PAO1OR_RS01935	378	125	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	423464	423664	+							PAO1OR_RS01940	201		old_locus_tag=PAO1OR0384
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	423464	423664	+	WP_003084514.1	WP_003084514.1		thiamine biosynthesis protein ThiS			PAO1OR_RS01940	201	66	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	423723	424520	+							PAO1OR_RS01945	798		old_locus_tag=PAO1OR0385
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	423723	424520	+	WP_003084517.1	WP_003084517.1		thiazole synthase			PAO1OR_RS01945	798	265	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	424611	425345	+							PAO1OR_RS01950	735		old_locus_tag=PAO1OR0386
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	424611	425345	+	WP_003100969.1	WP_003100969.1		tRNA (guanine-N(7)-)-methyltransferase			PAO1OR_RS01950	735	244	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	425508	426854	+							PAO1OR_RS01955	1347		old_locus_tag=PAO1OR0387
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	425508	426854	+	WP_003114884.1	WP_003114884.1		hypothetical protein			PAO1OR_RS01955	1347	448	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	426867	427124	-							PAO1OR_RS01960	258		old_locus_tag=PAO1OR0388
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	426867	427124	-	WP_003084524.1	WP_003084524.1		hypothetical protein			PAO1OR_RS01960	258	85	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	427186	427509	-							PAO1OR_RS01965	324		old_locus_tag=PAO1OR0389
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	427186	427509	-	WP_003084525.1	WP_003084525.1		hypothetical protein			PAO1OR_RS01965	324	107	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	427590	428744	-							PAO1OR_RS01970	1155		old_locus_tag=PAO1OR0390
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	427590	428744	-	WP_003114885.1	WP_003114885.1		coproporphyrinogen III oxidase			PAO1OR_RS01970	1155	384	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	428865	429458	-							PAO1OR_RS01975	594		old_locus_tag=PAO1OR0391
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	428865	429458	-	WP_003084527.1	WP_003084527.1		non-canonical purine NTP pyrophosphatase			PAO1OR_RS01975	594	197	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	429455	429874	-							PAO1OR_RS01980	420		old_locus_tag=PAO1OR0392
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	429455	429874	-	WP_003100965.1	WP_003100965.1		hypothetical protein			PAO1OR_RS01980	420	139	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	430006	430626	-							PAO1OR_RS01985	621		old_locus_tag=PAO1OR0393
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	430006	430626	-	WP_003084530.1	WP_003084530.1		hypothetical protein			PAO1OR_RS01985	621	206	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	430634	431773	-					metX		PAO1OR_RS01990	1140		old_locus_tag=PAO1OR0394
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	430634	431773	-	WP_003084535.1	WP_003084535.1		homoserine O-acetyltransferase	metX		PAO1OR_RS01990	1140	379	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	431862	433829	-							PAO1OR_RS01995	1968		old_locus_tag=PAO1OR0395
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	431862	433829	-	WP_003114887.1	WP_003114887.1		hypothetical protein			PAO1OR_RS01995	1968	655	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	433937	434233	-							PAO1OR_RS02000	297		
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	433937	434233	-	WP_031655952.1	WP_031655952.1		hypothetical protein			PAO1OR_RS02000	297	98	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	434230	434823	-							PAO1OR_RS02005	594		old_locus_tag=PAO1OR0396
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	434230	434823	-	WP_003084544.1	WP_003084544.1		hypothetical protein			PAO1OR_RS02005	594	197	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	434834	435655	-							PAO1OR_RS02010	822		old_locus_tag=PAO1OR0397
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	434834	435655	-	WP_003114890.1	WP_003114890.1		pyrroline-5-carboxylate reductase			PAO1OR_RS02010	822	273	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	435667	436359	-							PAO1OR_RS02015	693		old_locus_tag=PAO1OR0398
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	435667	436359	-	WP_003084549.1	WP_003084549.1		YggS family pyridoxal phosphate enzyme			PAO1OR_RS02015	693	230	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	436574	437608	+							PAO1OR_RS02020	1035		old_locus_tag=PAO1OR0399
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	436574	437608	+	WP_003084552.1	WP_003084552.1		twitching motility protein PilT			PAO1OR_RS02020	1035	344	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	437786	438934	+							PAO1OR_RS02025	1149		old_locus_tag=PAO1OR0400
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	437786	438934	+	WP_003100959.1	WP_003100959.1		twitching motility protein PilU			PAO1OR_RS02025	1149	382	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	438942	439841	-							PAO1OR_RS02030	900		old_locus_tag=PAO1OR0401
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	438942	439841	-	WP_003100957.1	WP_003100957.1		cation efflux system protein			PAO1OR_RS02030	900	299	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	439995	440399	+							PAO1OR_RS02035	405		old_locus_tag=PAO1OR0402
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	439995	440399	+	WP_003084560.1	WP_003084560.1		hypothetical protein			PAO1OR_RS02035	405	134	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	440642	442015	+							PAO1OR_RS02040	1374		old_locus_tag=PAO1OR0403
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	440642	442015	+	WP_003100955.1	WP_003100955.1		cystathionine beta-synthase			PAO1OR_RS02040	1374	457	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	442012	443196	+							PAO1OR_RS02045	1185		old_locus_tag=PAO1OR0404
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	442012	443196	+	WP_003100953.1	WP_003100953.1		cystathionine gamma-lyase			PAO1OR_RS02045	1185	394	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	443423	444694	-							PAO1OR_RS02050	1272		old_locus_tag=PAO1OR0405
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	443423	444694	-	WP_003114891.1	WP_003114891.1		dihydroorotase-like protein			PAO1OR_RS02050	1272	423	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	444691	445695	-					pyrB		PAO1OR_RS02055	1005		old_locus_tag=PAO1OR0406
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	444691	445695	-	WP_003084569.1	WP_003084569.1		aspartate carbamoyltransferase	pyrB		PAO1OR_RS02055	1005	334	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	445719	446231	-							PAO1OR_RS02060	513		old_locus_tag=PAO1OR0407
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	445719	446231	-	WP_003084574.1	WP_003084574.1		bifunctional protein PyrR			PAO1OR_RS02060	513	170	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	446343	446777	-							PAO1OR_RS02065	435		old_locus_tag=PAO1OR0408
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	446343	446777	-	WP_003084575.1	WP_003084575.1		Holliday junction DNA helicase			PAO1OR_RS02065	435	144	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	446777	447346	-							PAO1OR_RS02070	570		old_locus_tag=PAO1OR0409
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	446777	447346	-	WP_003100947.1	WP_003100947.1		hypothetical protein			PAO1OR_RS02070	570	189	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	447395	448288	-							PAO1OR_RS02075	894		old_locus_tag=PAO1OR0410
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	447395	448288	-	WP_003114892.1	WP_003114892.1		cell envelope biogenesis protein TonB			PAO1OR_RS02075	894	297	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	448435	449388	-							PAO1OR_RS02080	954		old_locus_tag=PAO1OR0411
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	448435	449388	-	WP_003100943.1	WP_003100943.1		glutathione synthetase			PAO1OR_RS02080	954	317	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	449643	450050	+							PAO1OR_RS02085	408		old_locus_tag=PAO1OR0412
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	449643	450050	+	WP_003084583.1	WP_003084583.1		protein PilG			PAO1OR_RS02085	408	135	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	450097	450462	+							PAO1OR_RS02090	366		old_locus_tag=PAO1OR0413
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	450097	450462	+	WP_003084587.1	WP_003084587.1		two-component system response regulator			PAO1OR_RS02090	366	121	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	450513	451049	+							PAO1OR_RS02095	537		old_locus_tag=PAO1OR0414
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	450513	451049	+	WP_003084590.1	WP_003084590.1		chemotaxis protein CheW			PAO1OR_RS02095	537	178	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	451134	453182	+							PAO1OR_RS02100	2049		old_locus_tag=PAO1OR0415
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	451134	453182	+	WP_003100940.1	WP_003100940.1		protein PilJ			PAO1OR_RS02100	2049	682	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	453243	454118	+							PAO1OR_RS02105	876		old_locus_tag=PAO1OR0416
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	453243	454118	+	WP_003100938.1	WP_003100938.1		methyltransferase PilK			PAO1OR_RS02105	876	291	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	454130	461548	+							PAO1OR_RS02110	7419		old_locus_tag=PAO1OR0417
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	454130	461548	+	WP_003114893.1	WP_003114893.1		chemotactic signal transduction system protein			PAO1OR_RS02110	7419	2472	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	461541	462572	+							PAO1OR_RS02115	1032		old_locus_tag=PAO1OR0418
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	461541	462572	+	WP_003118811.1	WP_003118811.1		methylesterase			PAO1OR_RS02115	1032	343	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	462569	463075	+							PAO1OR_RS02120	507		old_locus_tag=PAO1OR0419
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	462569	463075	+	WP_003114895.1	WP_003114895.1		chemotaxis protein			PAO1OR_RS02120	507	168	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	463083	463877	+							PAO1OR_RS02125	795		old_locus_tag=PAO1OR0420
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	463083	463877	+	WP_003111539.1	WP_003111539.1		transcriptional regulator			PAO1OR_RS02125	795	264	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	463953	464564	+							PAO1OR_RS02130	612		old_locus_tag=PAO1OR0421
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	463953	464564	+	WP_003084610.1	WP_003084610.1		chemotactic transduction protein ChpE			PAO1OR_RS02130	612	203	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	464572	465945	-							PAO1OR_RS02135	1374		old_locus_tag=PAO1OR0422
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	464572	465945	-	WP_003114896.1	WP_003114896.1		hypothetical protein			PAO1OR_RS02135	1374	457	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	466022	466744	-							PAO1OR_RS02140	723		old_locus_tag=PAO1OR0423
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	466022	466744	-	WP_003106127.1	WP_003106127.1		16S ribosomal RNA methyltransferase RsmE			PAO1OR_RS02140	723	240	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	466837	468240	-							PAO1OR_RS02145	1404		old_locus_tag=PAO1OR0424
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	466837	468240	-	WP_003106128.1	WP_003106128.1		adenosylmethionine--8-amino-7-oxononanoate aminotransferase BioA			PAO1OR_RS02145	1404	467	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	468414	469904	+							PAO1OR_RS02150	1491		old_locus_tag=PAO1OR0425
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	468414	469904	+	WP_003118815.1	WP_003118815.1		hypothetical protein			PAO1OR_RS02150	1491	496	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	470085	470654	+							PAO1OR_RS02155	570		old_locus_tag=PAO1OR0426
