# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	500125	501429	+					gsk	946584	b0477	1305		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	500125	501429	+	NP_415010.1	WP_000671574.1		inosine/guanosine kinase	gsk	946584	b0477	1305	434	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	501562	503238	-					ybaL	946576	b0478	1677		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	501562	503238	-	NP_415011.1	WP_000546237.1		inner membrane putative NAD(P)-binding transporter	ybaL	946576	b0478	1677	558	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	503476	504696	-					fsr	945119	b0479	1221		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	503476	504696	-	NP_415012.1	WP_001251608.1		putative fosmidomycin efflux system protein	fsr	945119	b0479	1221	406	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	504914	506566	+					ushA	947331	b0480	1653		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	504914	506566	+	NP_415013.1	WP_000771748.1		bifunctional UDP-sugar hydrolase/5'-nucleotidase	ushA	947331	b0480	1653	550	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	506603	507082	-					ybaK	947083	b0481	480		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	506603	507082	-	NP_415014.1	WP_000186631.1		Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase	ybaK	947083	b0481	480	159	
gene	antisense_RNA	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	507204	507287	+					chiX	5061500	b4585	84		
ncRNA	antisense_RNA	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	507204	507287	+				sRNA antisense regulator of OM chitoporin ChiP(YbfM), Hfq-dependent	chiX	5061500	b4585	84		
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	507286	508080	-					ybaP	945124	b0482	795		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	507286	508080	-	NP_415015.1	WP_000365173.1		TraB family protein	ybaP	945124	b0482	795	264	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	508218	508559	+					ybaQ	948800	b0483	342		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	508218	508559	+	NP_415016.4	WP_000806442.1		putative DNA-binding transcriptional regulator	ybaQ	948800	b0483	342	113	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	508875	511379	-					copA	946106	b0484	2505		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	508875	511379	-	NP_415017.1	WP_000083955.1		copper transporter	copA	946106	b0484	2505	834	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	511641	512573	+					glsA	946187	b0485	933		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	511641	512573	+	NP_415018.1	WP_000883034.1		glutaminase 1	glsA	946187	b0485	933	310	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	512576	513868	+					ybaT	945363	b0486	1293		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	512576	513868	+	NP_415019.1	WP_000982172.1		putative amino acid transporter	ybaT	945363	b0486	1293	430	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	513993	514400	+					cueR	945332	b0487	408		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	513993	514400	+	NP_415020.1	WP_001026747.1		copper-responsive regulon transcriptional regulator	cueR	945332	b0487	408	135	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	514401	514859	-					ybbJ	945126	b0488	459		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	514401	514859	-	NP_415021.2	WP_000970323.1		inner membrane protein; stimulator of the QmcA suppressor of ftsH-htpX	ybbJ	945126	b0488	459	152	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	514856	515773	-					qmcA	947257	b0489	918		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	514856	515773	-	NP_415022.1	WP_000904502.1		PHB domain membrane-anchored putative protease	qmcA	947257	b0489	918	305	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	515919	516596	+					fetA	946990	b0490	678		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	515919	516596	+	NP_415023.1	WP_001157540.1		iron export ABC transporter ATPase; peroxide resistance protein	fetA	946990	b0490	678	225	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	516583	517362	+					fetB	945137	b0491	780		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	516583	517362	+	NP_415024.4	WP_001295323.1		iron export ABC transporter permease; peroxide resistance protein	fetB	945137	b0491	780	259	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	517425	518279	-					ybbN	947119	b0492	855		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	517425	518279	-	NP_415025.4	WP_001300573.1		DnaK co-chaperone, thioredoxin-like protein	ybbN	947119	b0492	855	284	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	518340	519149	-					ybbO	945337	b0493	810		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	518340	519149	-	NP_415026.1	WP_000148959.1		putative oxidoreductase	ybbO	945337	b0493	810	269	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	519139	519765	-					tesA	945127	b0494	627		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	519139	519765	-	NP_415027.1	WP_001297298.1		acyl-CoA thioesterase 1 and protease I and lysophospholipase L1	tesA	945127	b0494	627	208	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	519733	520419	+					ybbA	945122	b0495	687		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	519733	520419	+	NP_415028.1	WP_001110573.1		putative ABC transporter ATPase	ybbA	945122	b0495	687	228	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	520416	522830	+					ybbP	945118	b0496	2415		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	520416	522830	+	NP_415029.1	WP_000561872.1		putative ABC transporter permease	ybbP	945118	b0496	2415	804	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	523261	527541	+					rhsD	945116	b0497	4281		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	523261	527541	+	NP_415030.1	WP_000014739.1		Rhs protein with DUF4329 family putative toxin domain; putative neighboring cell growth inhibitor	rhsD	945116	b0497	4281	1426	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	527581	527949	+					ybbC	945115	b0498	369		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	527581	527949	+	NP_415031.1	WP_000877768.1		putative immunity protein	ybbC	945115	b0498	369	122	
gene	pseudogene	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	527952	528659	+					rhsH	945114	b0499	708		pseudo
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	527952	528659	+					rhsH	945114	b0499	708		pseudo
gene	pseudogene	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	528640	529130	+					ybbD	945133	b0501	491		pseudo
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	528640	529130	+					ybbD	945133	b0501	491		pseudo
gene	pseudogene	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	529500	529592	+					ylbI	5625558	b4632	93		pseudo
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	529500	529592	+					ylbI	5625558	b4632	93		pseudo
gene	pseudogene	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	529595	530016	-					ylbG	946803	b0502	422		pseudo
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	529595	530016	-					ylbG	946803	b0502	423		pseudo
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	530132	531226	-					mnmH	947063	b0503	1095		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	530132	531226	-	NP_415036.1	WP_001157938.1		tRNA 2-selenouridine synthase, selenophosphate-dependent	mnmH	947063	b0503	1095	364	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	531295	532221	-					allS	945139	b0504	927		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	531295	532221	-	NP_415037.1	WP_000460145.1		allD operon transcriptional activator	allS	945139	b0504	927	308	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	532451	532933	+					allA	945141	b0505	483		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	532451	532933	+	NP_415038.1	WP_000776377.1		ureidoglycolate lyase, releasing urea	allA	945141	b0505	483	160	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	533011	533826	+					allR	945333	b0506	816		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	533011	533826	+	NP_415039.1	WP_000141275.1		glyoxylate-inducible transcriptional repressor of all and gcl operons	allR	945333	b0506	816	271	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	533916	535697	+					gcl	945394	b0507	1782		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	533916	535697	+	NP_415040.1	WP_001096881.1		glyoxylate carboligase	gcl	945394	b0507	1782	593	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	535710	536486	+					hyi	946186	b0508	777		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	535710	536486	+	NP_415041.1	WP_000943544.1		hydroxypyruvate isomerase	hyi	946186	b0508	777	258	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	536586	537464	+					glxR	945146	b0509	879		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	536586	537464	+	NP_415042.1	WP_000765839.1		tartronate semialdehyde reductase, NADH-dependent	glxR	945146	b0509	879	292	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	537633	539087	+					ybbW	945138	b0511	1455		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	537633	539087	+	NP_415044.4	WP_000401100.1		putative allantoin transporter	ybbW	945138	b0511	1455	484	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	539147	540508	+					allB	945134	b0512	1362		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	539147	540508	+	NP_415045.1	WP_000006900.1		allantoinase	allB	945134	b0512	1362	453	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	540565	541866	+					ybbY	945131	b0513	1302		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	540565	541866	+	NP_415046.4	WP_001302767.1		putative uracil/xanthine transporter	ybbY	945131	b0513	1302	433	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	541888	543033	+					glxK	945129	b0514	1146		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	541888	543033	+	NP_415047.1	WP_001333621.1		glycerate kinase II	glxK	945129	b0514	1146	381	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	543261	544046	-					allE	945149	b0515	786		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	543261	544046	-	NP_415048.1	WP_000540997.1		S-ureidoglycine aminohydrolase	allE	945149	b0515	786	261	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	544057	545292	-					allC	945150	b0516	1236		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	544057	545292	-	NP_415049.1	WP_001310618.1		allantoate amidohydrolase	allC	945150	b0516	1236	411	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	545314	546363	-					allD	948342	b0517	1050		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	545314	546363	-	NP_415050.1	WP_000703900.1		ureidoglycolate dehydrogenase	allD	948342	b0517	1050	349	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	546680	548347	+					fdrA	946298	b0518	1668		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	546680	548347	+	NP_415051.1	WP_000580829.1		putative NAD(P)-binding acyl-CoA synthetase	fdrA	946298	b0518	1668	555	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	548357	549616	+					ylbE	4056025	b4572	1260		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	548357	549616	+	YP_009029994.1	WP_000495367.1		NO-induced DUF1116 protein	ylbE	4056025	b4572	1260	419	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	549627	550442	+					ylbF	945195	b0520	816		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	549627	550442	+	NP_415053.1	WP_000152519.1		putative anaerobic allantoin catabolic oxamate carbamoyltransferase; DUF2877 family protein	ylbF	945195	b0520	816	271	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	550439	551332	+					ybcF	944972	b0521	894		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	550439	551332	+	NP_415054.1	WP_000855379.1		putative carbonate kinase	ybcF	944972	b0521	894	297	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	551527	552594	-					purK	945153	b0522	1068		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	551527	552594	-	NP_415055.1	WP_000815571.1		N5-carboxyaminoimidazole ribonucleotide synthase	purK	945153	b0522	1068	355	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	552591	553100	-					purE	949031	b0523	510		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	552591	553100	-	NP_415056.1	WP_001295318.1		N5-carboxyaminoimidazole ribonucleotide mutase	purE	949031	b0523	510	169	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	553218	553940	-					lpxH	949053	b0524	723		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	553218	553940	-	NP_415057.1	WP_000212247.1		UDP-2,3-diacylglucosamine pyrophosphohydrolase	lpxH	949053	b0524	723	240	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	553943	554437	-					ppiB	949038	b0525	495		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	553943	554437	-	NP_415058.1	WP_000255997.1		peptidyl-prolyl cis-trans isomerase B (rotamase B)	ppiB	949038	b0525	495	164	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	554611	555996	+					cysS	946969	b0526	1386		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	554611	555996	+	NP_415059.1	WP_000912385.1		cysteinyl-tRNA synthetase	cysS	946969	b0526	1386	461	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	556032	556553	-					ybcI	945155	b0527	522		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	556032	556553	-	NP_415060.1	WP_001143542.1		DUF457 family inner membrane protein	ybcI	945155	b0527	522	173	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	556661	556873	-					ybcJ	945158	b0528	213		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	556661	556873	-	NP_415061.2	WP_000190288.1		ribosome-associated protein; putative RNA-binding protein	ybcJ	945158	b0528	213	70	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	556875	557741	-					folD	945221	b0529	867		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	556875	557741	-	NP_415062.1	WP_000729160.1		bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase	folD	945221	b0529	867	288	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	558212	558754	+					sfmA	945522	b0530	543		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	558212	558754	+	NP_415063.4	WP_000776555.1		FimA homolog, function unknown	sfmA	945522	b0530	543	180	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	558974	559666	+					sfmC	945367	b0531	693		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	558974	559666	+	NP_415064.1	WP_000988364.1		putative periplasmic pilus chaperone	sfmC	945367	b0531	693	230	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	559697	562300	+					sfmD	945160	b0532	2604		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	559697	562300	+	NP_415065.1	WP_001333622.1		putative outer membrane export usher protein	sfmD	945160	b0532	2604	867	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	562336	563319	+					sfmH	945407	b0533	984		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	562336	563319	+	NP_415066.2	WP_001240464.1		FimA homolog, function unknown	sfmH	945407	b0533	984	327	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	563330	563845	+					sfmF	944977	b0534	516		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	563330	563845	+	NP_415067.1	WP_001255230.1		FimA homolog, function unknown	sfmF	944977	b0534	516	171	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	563848	564480	-					sfmZ	947079	b0535	633		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	563848	564480	-	NP_415068.1	WP_000805428.1		response regulator family protein	sfmZ	947079	b0535	633	210	
gene	tRNA	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	564723	564799	+					argU	945161	b0536	77		
tRNA		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	564723	564799	+				tRNA-Arg	argU	945161	b0536	77		
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	564815	565978	-					intD	947162	b0537	1164		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	564815	565978	-	NP_415069.1	WP_001350488.1		DLP12 prophage; putative phage integrase	intD	947162	b0537	1164	387	
gene	pseudogene	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	565858	566079	-					xisD	5625559	b4633	222		pseudo
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	565858	566079	-					xisD	5625559	b4633	222		pseudo
gene	pseudogene	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	566098	566376	-					exoD	947902	b0539	279		pseudo
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	566098	566376	-					exoD	947902	b0539	279		pseudo
gene	pseudogene	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	566376	566687	+					peaD	945299	b4508	312		pseudo
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	566376	566687	+					peaD	945299	b4508	312		pseudo
gene	pseudogene	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	566684	568247	+					renD	945024	b0542	306		pseudo
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	566684	568247	+					renD	945024	b0542	306		pseudo
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	566842	567141	+					insE1	945759	b0540	300		
