# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	443079	444377	-	WP_003401829.1	WP_003401829.1		adenylosuccinate synthetase			P425_RS07480	1299	432	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	444468	445115	+							P425_RS07485	648		old_locus_tag=P425_00371
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	444468	445115	+	WP_003401831.1	WP_003401831.1		hypothetical protein			P425_RS07485	648	215	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	445126	445905	+							P425_RS07490	780		old_locus_tag=P425_00372
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	445126	445905	+	WP_003898413.1	WP_003898413.1		zinc metalloprotease			P425_RS07490	780	259	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	445910	446323	-							P425_RS07495	414		old_locus_tag=P425_00373
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	445910	446323	-	WP_003401852.1	WP_003401852.1		hypothetical protein			P425_RS07495	414	137	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	446430	447257	+							P425_RS07500	828		old_locus_tag=P425_00374
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	446430	447257	+	WP_003401853.1	WP_003401853.1		membrane protein			P425_RS07500	828	275	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	447479	448861	+							P425_RS07505	1383		old_locus_tag=P425_00375
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	447479	448861	+	WP_003898415.1	WP_003898415.1		Mg2+ transport protein MgtE			P425_RS07505	1383	460	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	448873	449907	-							P425_RS07510	1035		old_locus_tag=P425_00376
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	448873	449907	-	WP_003401856.1	WP_003401856.1		fructose-bisphosphate aldolase			P425_RS07510	1035	344	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	450003	450686	+							P425_RS07515	684		old_locus_tag=P425_00377
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	450003	450686	+	WP_003401857.1	WP_003401857.1		hypothetical protein			P425_RS07515	684	227	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	450675	451805	-							P425_RS07520	1131		old_locus_tag=P425_00378
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	450675	451805	-	WP_003401858.1	WP_003401858.1		hypothetical protein			P425_RS07520	1131	376	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	451830	452423	-							P425_RS07525	594		old_locus_tag=P425_00379
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	451830	452423	-	WP_003401859.1	WP_003401859.1		hypothetical protein			P425_RS07525	594	197	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	452452	452841	-							P425_RS07530	390		old_locus_tag=P425_00380
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	452452	452841	-	WP_003401860.1	WP_003401860.1		hypothetical protein			P425_RS07530	390	129	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	452922	454133	-							P425_RS07535	1212		old_locus_tag=P425_00381
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	452922	454133	-	WP_003906353.1	WP_003906353.1		hypothetical protein			P425_RS07535	1212	403	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	454139	454741	-							P425_RS07540	603		old_locus_tag=P425_00382
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	454139	454741	-	WP_003898417.1	WP_003898417.1		hypothetical protein			P425_RS07540	603	200	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	454755	455651	-							P425_RS07545	897		old_locus_tag=P425_00383
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	454755	455651	-	WP_003898418.1	WP_003898418.1		oxidoreductase			P425_RS07545	897	298	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	455648	456241	-							P425_RS07550	594		old_locus_tag=P425_00384
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	455648	456241	-	WP_003401864.1	WP_003401864.1		hypothetical protein			P425_RS07550	594	197	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	456238	456993	-							P425_RS07555	756		old_locus_tag=P425_00385
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	456238	456993	-	WP_003401865.1	WP_003401865.1		hypothetical protein			P425_RS07555	756	251	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	457012	459411	-							P425_RS07560	2400		old_locus_tag=P425_00386
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	457012	459411	-	WP_003900133.1	WP_003900133.1		carbon monoxyde dehydrogenase large subunit			P425_RS07560	2400	799	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	459408	459887	-							P425_RS07565	480		old_locus_tag=P425_00387
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	459408	459887	-	WP_003401867.1	WP_003401867.1		carbon monoxyde dehydrogenase small subunit			P425_RS07565	480	159	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	459902	460804	-							P425_RS07570	903		old_locus_tag=P425_00388
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	459902	460804	-	WP_003898419.1	WP_003898419.1		carbon monoxide dehydrogenase medium subunit			P425_RS07570	903	300	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	460838	461980	-							P425_RS07575	1143		old_locus_tag=P425_00389
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	460838	461980	-	WP_003401873.1	WP_003401873.1		hypothetical protein			P425_RS07575	1143	380	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	462029	462994	+							P425_RS07580	966		old_locus_tag=P425_00390
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	462029	462994	+	WP_003898421.1	WP_003898421.1		transcriptional regulator			P425_RS07580	966	321	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	463239	463466	+							P425_RS07585	228		old_locus_tag=P425_00391
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	463239	463466	+	WP_003898422.1	WP_003898422.1		hypothetical protein			P425_RS07585	228	75	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	463585	463800	+							P425_RS07590	216		old_locus_tag=P425_00392
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	463585	463800	+	WP_003401885.1	WP_003401885.1		calcium dodecin			P425_RS07590	216	71	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	463876	464526	-							P425_RS07595	651		old_locus_tag=P425_00393
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	463876	464526	-	WP_003900914.1	WP_003900914.1		rRNA methyltransferase			P425_RS07595	651	216	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	464523	465431	-							P425_RS07600	909		old_locus_tag=P425_00394
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	464523	465431	-	WP_003401890.1	WP_003401890.1		hypothetical protein			P425_RS07600	909	302	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	465449	465988	-							P425_RS07605	540		old_locus_tag=P425_00395
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	465449	465988	-	WP_003401894.1	WP_003401894.1		orotate phosphoribosyltransferase			P425_RS07605	540	179	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	466069	466923	-							P425_RS07610	855		old_locus_tag=P425_00396
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	466069	466923	-	WP_003401897.1	WP_003401897.1		hypothetical protein			P425_RS07610	855	284	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	467064	469610	-							P425_RS07615	2547		old_locus_tag=P425_00397
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	467064	469610	-	WP_003401905.1	WP_003401905.1		chaperone protein ClpB			P425_RS07615	2547	848	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	469743	470915	+							P425_RS07620	1173		old_locus_tag=P425_00398
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	469743	470915	+	WP_003401910.1	WP_003401910.1		monooxygenase			P425_RS07620	1173	390	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	471019	474276	+							P425_RS07625	3258		old_locus_tag=P425_00399
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	471019	474276	+	WP_003401912.1	WP_003401912.1		transcriptional regulator			P425_RS07625	3258	1085	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	474280	475611	-							P425_RS07630	1332		old_locus_tag=P425_00400
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	474280	475611	-	WP_003401914.1	WP_003401914.1		hypothetical protein			P425_RS07630	1332	443	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	475945	477204	+							P425_RS07635	1260		old_locus_tag=P425_00401
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	475945	477204	+	WP_003898427.1	WP_003898427.1		phosphoribosylglycinamide formyltransferase PurT			P425_RS07635	1260	419	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	477201	477623	+							P425_RS07640	423		old_locus_tag=P425_00402
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	477201	477623	+	WP_003401921.1	WP_003401921.1		hypothetical protein			P425_RS07640	423	140	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	477620	478840	+							P425_RS07645	1221		old_locus_tag=P425_00403
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	477620	478840	+	WP_003401927.1	WP_003401927.1		O-succinylhomoserine sulfhydrylase			P425_RS07645	1221	406	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	478837	480249	-							P425_RS07650	1413		old_locus_tag=P425_00404
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	478837	480249	-	WP_003898428.1	WP_003898428.1		NADH dehydrogenase NdhA			P425_RS07650	1413	470	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	480391	481716	+							P425_RS07655	1326		old_locus_tag=P425_00405
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	480391	481716	+	WP_003401938.1	WP_003401938.1		hypothetical protein			P425_RS07655	1326	441	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	481732	482451	-							P425_RS07660	720		old_locus_tag=P425_00406
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	481732	482451	-	WP_003401942.1	WP_003401942.1		hypothetical protein			P425_RS07660	720	239	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	482550	482954	+							P425_RS07665	405		old_locus_tag=P425_00407
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	482550	482954	+	WP_003916657.1	WP_003916657.1		hypothetical protein			P425_RS07665	405	134	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	482960	483352	+							P425_RS07670	393		old_locus_tag=P425_00408
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	482960	483352	+	WP_003401950.1	WP_003401950.1		hypothetical protein			P425_RS07670	393	130	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	483426	483794	+							P425_RS07675	369		old_locus_tag=P425_00409
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	483426	483794	+	WP_003401960.1	WP_003401960.1		hypothetical protein			P425_RS07675	369	122	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	484004	484252	+							P425_RS07680	249		old_locus_tag=P425_00410
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	484004	484252	+	WP_003898430.1	WP_003898430.1		hypothetical protein			P425_RS07680	249	82	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	484289	484930	-							P425_RS07685	642		old_locus_tag=P425_00411
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	484289	484930	-	WP_003401963.1	WP_003401963.1		hypothetical protein			P425_RS07685	642	213	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	484937	486166	-							P425_RS07690	1230		old_locus_tag=P425_00412
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	484937	486166	-	WP_003898432.1	WP_003898432.1		hypothetical protein			P425_RS07690	1230	409	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	486176	487363	-							P425_RS07695	1188		old_locus_tag=P425_00413
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	486176	487363	-	WP_003401972.1	WP_003401972.1		acyl-CoA dehydrogenase			P425_RS07695	1188	395	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	487399	487770	+							P425_RS07700	372		old_locus_tag=P425_00414
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	487399	487770	+	WP_003401978.1	WP_003401978.1		hypothetical protein			P425_RS07700	372	123	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	487965	490841	-							P425_RS07705	2877		old_locus_tag=P425_00415
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	487965	490841	-	WP_003898435.1	WP_003898435.1		transporter MmpL1			P425_RS07705	2877	958	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	490838	491266	-							P425_RS07710	429		old_locus_tag=P425_00416
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	490838	491266	-	WP_003402074.1	WP_003402074.1		membrane protein			P425_RS07710	429	142	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	491587	493344	+							P425_RS07715	1758		old_locus_tag=P425_00417
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	491587	493344	+	WP_003900139.1	WP_003900139.1		long-chain-fatty-acid--AMP ligase FadD30			P425_RS07715	1758	585	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	493341	497549	+							P425_RS07720	4209		old_locus_tag=P425_00418
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	493341	497549	+	WP_003911169.1	WP_003911169.1		polyketide synthase			P425_RS07720	4209	1402	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	497497	498255	-							P425_RS07725	759		old_locus_tag=P425_00419
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	497497	498255	-	WP_003911199.1	WP_003911199.1		MBL fold metallo-hydrolase			P425_RS07725	759	252	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	498393	499403	+							P425_RS07730	1011		old_locus_tag=P425_00420
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	498393	499403	+	WP_003898438.1	WP_003898438.1		F420-dependent glucose-6-phosphate dehydrogenase			P425_RS07730	1011	336	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	499396	501468	+							P425_RS07735	2073		old_locus_tag=P425_00421
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	499396	501468	+	WP_003898439.1	WP_003898439.1		phosphate acetyltransferase			P425_RS07735	2073	690	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	501461	502618	+							P425_RS07740	1158		old_locus_tag=P425_00422
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	501461	502618	+	WP_003402097.1	WP_003402097.1		acetate kinase			P425_RS07740	1158	385	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	502672	504924	-							P425_RS07745	2253		old_locus_tag=P425_00423
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	502672	504924	-	WP_003402100.1	WP_003402100.1		serine/threonine protein kinase			P425_RS07745	2253	750	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	504924	505910	-							P425_RS07750	987		old_locus_tag=P425_00424
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	504924	505910	-	WP_003900142.1	WP_003900142.1		ABC transporter substrate-binding protein			P425_RS07750	987	328	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	505910	507229	-							P425_RS07755	1320		old_locus_tag=P425_00425
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	505910	507229	-	WP_003911172.1	WP_003911172.1		membrane protein			P425_RS07755	1320	439	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	507356	507976	+							P425_RS07760	621		old_locus_tag=P425_00426
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	507356	507976	+	WP_003898441.1	WP_003898441.1		DNA mismatch repair protein MutT			P425_RS07760	621	206	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	507960	508628	-							P425_RS07765	669		old_locus_tag=P425_00427
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	507960	508628	-	WP_003402115.1	WP_003402115.1		thiamine-phosphate synthase			P425_RS07765	669	222	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	508758	509780	+							P425_RS07770	1023		old_locus_tag=P425_00428
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	508758	509780	+	WP_003402118.1	WP_003402118.1		thiamine biosynthesis oxidoreductase ThiO			P425_RS07770	1023	340	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	509777	509983	+							P425_RS07775	207		old_locus_tag=P425_00429
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	509777	509983	+	WP_003402121.1	WP_003402121.1		thiamine biosynthesis protein ThiS			P425_RS07775	207	68	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	509976	510734	+					thiG		P425_RS07780	759		old_locus_tag=P425_00430
