# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000005.1	15176	16321	+	WP_024773331.1	WP_024773331.1		ATPase AAA			Z166_RS0101345	1146	381	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000005.1	16638	19445	-							Z166_RS0101350	2808		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000005.1	16638	19445	-	WP_033723429.1	WP_033723429.1		UvrABC system subunit A			Z166_RS0101350	2808	935	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000005.1	19638	20459	+							Z166_RS0101355	822		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000005.1	19638	20459	+	WP_024773333.1	WP_024773333.1		membrane protein			Z166_RS0101355	822	273	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000005.1	20641	21567	+							Z166_RS0101360	927		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000005.1	20641	21567	+	WP_024773334.1	WP_024773334.1		16S rRNA (cytosine(1402)-N(4))-methyltransferase			Z166_RS0101360	927	308	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000005.1	21587	21931	+							Z166_RS0101365	345		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000005.1	21587	21931	+	WP_015429024.1	WP_015429024.1		hypothetical protein			Z166_RS0101365	345	114	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000005.1	22176	23078	+							Z166_RS0101370	903		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000005.1	22176	23078	+	WP_024773335.1	WP_024773335.1		acetolactate synthase			Z166_RS0101370	903	300	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000005.1	23673	24893	+							Z166_RS0101380	1221		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000005.1	23673	24893	+	WP_024773336.1	WP_024773336.1		competence protein ComGF			Z166_RS0101380	1221	406	
gene	pseudogene	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000005.1	25010	25303	-							Z166_RS08510	294		partial;pseudo
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000005.1	25010	25303	-							Z166_RS08510	294		partial;pseudo
gene	pseudogene	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	1	424	-							Z166_RS0101390	424		partial;pseudo
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	1	424	-							Z166_RS0101390	424		partial;pseudo
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	604	1071	+							Z166_RS0101395	468		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	604	1071	+	WP_024773338.1	WP_024773338.1		hypothetical protein			Z166_RS0101395	468	155	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	1191	1604	+							Z166_RS0101400	414		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	1191	1604	+	WP_024773339.1	WP_024773339.1		hypothetical protein			Z166_RS0101400	414	137	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	1609	3147	-							Z166_RS0101405	1539		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	1609	3147	-	WP_024773340.1	WP_024773340.1		protein hydE			Z166_RS0101405	1539	512	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	3149	3685	-							Z166_RS0101410	537		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	3149	3685	-	WP_000078650.1	WP_000078650.1		protein hydD			Z166_RS0101410	537	178	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	3682	4356	-							Z166_RS0101415	675		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	3682	4356	-	WP_024773341.1	WP_024773341.1		Ni/Fe hydrogenase			Z166_RS0101415	675	224	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	4369	6105	-							Z166_RS0101420	1737		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	4369	6105	-	WP_024773342.1	WP_024773342.1		hydrogenase 2 large subunit			Z166_RS0101420	1737	578	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	6122	7276	-							Z166_RS0101425	1155		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	6122	7276	-	WP_024773343.1	WP_024773343.1		Ni/Fe hydrogenase			Z166_RS0101425	1155	384	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	7406	7990	+							Z166_RS0101430	585		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	7406	7990	+	WP_024773344.1	WP_024773344.1		NADPH quinone reductase MdaB			Z166_RS0101430	585	194	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	8035	10083	-							Z166_RS0101435	2049		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	8035	10083	-	WP_024773345.1	WP_024773345.1		hypothetical protein			Z166_RS0101435	2049	682	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	10200	11258	-							Z166_RS0101440	1059		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	10200	11258	-	WP_024773346.1	WP_024773346.1		hypothetical protein			Z166_RS0101440	1059	352	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	11270	12475	-							Z166_RS0101445	1206		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	11270	12475	-	WP_000608618.1	WP_000608618.1		2,3,4,5-tetrahydropyridine-2,6-carboxylate N-succinyltransferase			Z166_RS0101445	1206	401	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	12487	13566	-							Z166_RS0101450	1080		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	12487	13566	-	WP_024773347.1	WP_024773347.1		4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase			Z166_RS0101450	1080	359	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	13721	14848	+							Z166_RS0101455	1128		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	13721	14848	+	WP_024773348.1	WP_024773348.1		hypothetical protein			Z166_RS0101455	1128	375	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	14841	16190	+							Z166_RS0101460	1350		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	14841	16190	+	WP_024773349.1	WP_024773349.1		UDP-N-acetylmuramate--alanine ligase			Z166_RS0101460	1350	449	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	16190	16555	+							Z166_RS0101465	366		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	16190	16555	+	WP_000500509.1	WP_000500509.1		membrane protein			Z166_RS0101465	366	121	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	16574	18826	+							Z166_RS0101470	2253		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	16574	18826	+	WP_024773350.1	WP_024773350.1		DNA mismatch repair protein MutS			Z166_RS0101470	2253	750	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	18977	19498	-							Z166_RS0101475	522		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	18977	19498	-	WP_001047362.1	WP_001047362.1		inorganic pyrophosphatase			Z166_RS0101475	522	173	
gene	pseudogene	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	19554	20183	-							Z166_RS08515	630		partial;pseudo
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	19554	20183	-							Z166_RS08515	630		partial;pseudo
gene	pseudogene	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	20358	20648	-							Z166_RS08520	291		partial;pseudo
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	20358	20648	-							Z166_RS08520	291		partial;pseudo
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	20720	21259	-							Z166_RS0101485	540		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	20720	21259	-	WP_024773352.1	WP_024773352.1		LPS biosynthesis protein			Z166_RS0101485	540	179	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	21312	22310	-							Z166_RS0101490	999		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	21312	22310	-	WP_024773353.1	WP_024773353.1		LPS biosynthesis protein			Z166_RS0101490	999	332	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	22335	22910	-							Z166_RS0101495	576		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	22335	22910	-	WP_024773354.1	WP_024773354.1		adenylate kinase			Z166_RS0101495	576	191	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	22927	24660	-					aspS		Z166_RS0101500	1734		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	22927	24660	-	WP_024773355.1	WP_024773355.1		aspartyl-tRNA synthetase	aspS		Z166_RS0101500	1734	577	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	24689	25630	-							Z166_RS0101505	942		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	24689	25630	-	WP_024773356.1	WP_024773356.1		chemotaxis protein CheV			Z166_RS0101505	942	313	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	25708	27681	+							Z166_RS0101510	1974		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	25708	27681	+	WP_024773357.1	WP_024773357.1		NAD-dependent DNA ligase LigA			Z166_RS0101510	1974	657	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	27782	28114	+							Z166_RS0101515	333		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	27782	28114	+	WP_000399940.1	WP_000399940.1		hypothetical protein			Z166_RS0101515	333	110	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	28488	29135	+							Z166_RS08525	648		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	28488	29135	+	WP_050589342.1	WP_050589342.1		ABC transporter ATP-binding protein			Z166_RS08525	648	215	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	29135	29890	+							Z166_RS0101530	756		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	29135	29890	+	WP_000500937.1	WP_000500937.1		hypothetical protein			Z166_RS0101530	756	251	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	29950	39510	-							Z166_RS0101535	9561		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	29950	39510	-	WP_024773358.1	WP_024773358.1		toxin			Z166_RS0101535	9561	3186	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	39672	40241	-							Z166_RS0101540	570		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	39672	40241	-	WP_024773359.1	WP_024773359.1		membrane protein			Z166_RS0101540	570	189	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	40238	43318	-							Z166_RS0101545	3081		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	40238	43318	-	WP_024773360.1	WP_024773360.1		acriflavin resistance protein			Z166_RS0101545	3081	1026	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	43331	44035	-							Z166_RS0101550	705		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	43331	44035	-	WP_024773361.1	WP_024773361.1		membrane protein			Z166_RS0101550	705	234	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	44045	45478	-							Z166_RS0101555	1434		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	44045	45478	-	WP_024773362.1	WP_024773362.1		membrane protein			Z166_RS0101555	1434	477	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	45503	46522	-							Z166_RS0101560	1020		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	45503	46522	-	WP_024773363.1	WP_024773363.1		uroporphyrinogen decarboxylase			Z166_RS0101560	1020	339	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	46591	47208	-							Z166_RS0101565	618		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	46591	47208	-	WP_024773364.1	WP_024773364.1		hypothetical protein			Z166_RS0101565	618	205	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	47205	47861	-							Z166_RS0101570	657		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	47205	47861	-	WP_021302555.1	WP_021302555.1		3-methyladenine DNA glycosylase			Z166_RS0101570	657	218	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	47979	49511	-							Z166_RS0101575	1533		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	47979	49511	-	WP_000885677.1	WP_000885677.1		flagellin			Z166_RS0101575	1533	510	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	49653	50582	+							Z166_RS0101580	930		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	49653	50582	+	WP_024773365.1	WP_024773365.1		multidrug ABC transporter			Z166_RS0101580	930	309	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	50654	51955	+							Z166_RS0101585	1302		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	50654	51955	+	WP_024773366.1	WP_024773366.1		hemolysin			Z166_RS0101585	1302	433	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	51978	53099	+							Z166_RS0101590	1122		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	51978	53099	+	WP_024773367.1	WP_024773367.1		8-amino-7-oxononanoate synthase			Z166_RS0101590	1122	373	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	53099	55078	+							Z166_RS0101595	1980		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	53099	55078	+	WP_024773368.1	WP_024773368.1		penicillin-binding protein			Z166_RS0101595	1980	659	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	55081	55659	-							Z166_RS0101600	579		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	55081	55659	-	WP_024773369.1	WP_024773369.1		tumor necrosis factor alpha-inducing protein			Z166_RS0101600	579	192	
gene	RNase_P_RNA	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	55783	56098	-							Z166_RS09005	316		
ncRNA	RNase_P_RNA	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	55783	56098	-				bacterial RNase P			Z166_RS09005	316		
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	56134	57606	-							Z166_RS0101605	1473		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	56134	57606	-	WP_024773370.1	WP_024773370.1		disulfide bond formation protein DsbB			Z166_RS0101605	1473	490	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	57615	57779	-							Z166_RS08530	165		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	57615	57779	-	WP_033723432.1	WP_033723432.1		hypothetical protein			Z166_RS08530	165	54	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	57922	59700	-							Z166_RS0101615	1779		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	57922	59700	-	WP_024773371.1	WP_024773371.1		haloacid dehalogenase			Z166_RS0101615	1779	592	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	59809	60363	-					oorC		Z166_RS0101620	555		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	59809	60363	-	WP_000388023.1	WP_000388023.1		2-oxoglutarate:acceptor oxidoreductase	oorC		Z166_RS0101620	555	184	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	60363	61184	-							Z166_RS0101625	822		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	60363	61184	-	WP_024773372.1	WP_024773372.1		2-oxoglutarate ferredoxin oxidoreductase subunit beta			Z166_RS0101625	822	273	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	61186	62313	-							Z166_RS0101630	1128		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	61186	62313	-	WP_024773373.1	WP_024773373.1		2-oxoglutarate ferredoxin oxidoreductase subunit alpha			Z166_RS0101630	1128	375	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	62313	62654	-							Z166_RS0101635	342		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	62313	62654	-	WP_001096903.1	WP_001096903.1		2-oxoglutarate:acceptor oxidoreductase			Z166_RS0101635	342	113	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	62833	63828	-							Z166_RS0101640	996		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	62833	63828	-	WP_033723434.1	WP_033723434.1		aminodeoxychorismate lyase			Z166_RS0101640	996	331	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	63746	66685	+							Z166_RS0101645	2940		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	63746	66685	+	WP_024773375.1	WP_024773375.1		hypothetical protein			Z166_RS0101645	2940	979	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	66682	66912	+							Z166_RS0101650	231		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	66682	66912	+	WP_000174137.1	WP_000174137.1		hypothetical protein			Z166_RS0101650	231	76	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	66915	67565	+							Z166_RS0101655	651		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	66915	67565	+	WP_024773376.1	WP_024773376.1		endonuclease III			Z166_RS0101655	651	216	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	67647	68018	+							Z166_RS0101660	372		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	67647	68018	+	WP_000004851.1	WP_000004851.1		flagellar motor switch protein FliN			Z166_RS0101660	372	123	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	68015	68890	+							Z166_RS0101665	876		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	68015	68890	+	WP_024773377.1	WP_024773377.1		hypothetical protein			Z166_RS0101665	876	291	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	68874	69830	+							Z166_RS0101670	957		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	68874	69830	+	WP_024773378.1	WP_024773378.1		siderophore-mediated iron transporter			Z166_RS0101670	957	318	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	69834	70853	+							Z166_RS0101675	1020		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	69834	70853	+	WP_024773379.1	WP_024773379.1		dihydroorotase			Z166_RS0101675	1020	339	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000006.1	70829	71947	+							Z166_RS0101680	1119		
